j1,j2,j3,j4,j5,j6,j7,j8,j9,j10,j11,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.01808,-0.251372191,0.945934626,-0.694562313,0.01808,-0.01808,-0.572532191,1.020504626,-0.451972313,0.01808,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.00308,-0.470312191,0.873584626,-0.452452313,-0.00308,0.00308,-0.490952191,0.881694626,-0.440032313,-0.00308,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.00616,-0.451932191,0.874504626,-0.468572313,-0.00616,0.00616,-0.493212191,0.890724626,-0.443732313,-0.00616,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.00924,-0.433552191,0.875424626,-0.484692313,-0.00924,0.00924,-0.495472191,0.899754626,-0.447432313,-0.00924,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.01232,-0.415172191,0.876344626,-0.500812313,-0.01232,0.01232,-0.497732191,0.908784626,-0.451132313,-0.01232,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.0154,-0.396792191,0.877264626,-0.516932313,-0.0154,0.0154,-0.499992191,0.917814626,-0.454832313,-0.0154,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.01848,-0.378412191,0.878184626,-0.533052313,-0.01848,0.01848,-0.502252191,0.926844626,-0.458532313,-0.01848,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.02156,-0.360032191,0.879104626,-0.549172313,-0.02156,0.02156,-0.504512191,0.935874626,-0.462232313,-0.02156,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.02464,-0.341652191,0.880024626,-0.565292313,-0.02464,0.02464,-0.506772191,0.944904626,-0.465932313,-0.02464,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.02772,-0.323272191,0.880944626,-0.581412313,-0.02772,0.02772,-0.509032191,0.953934626,-0.469632313,-0.02772,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.0308,-0.304892191,0.881864626,-0.597532313,-0.0308,0.0308,-0.511292191,0.962964626,-0.473332313,-0.0308,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.03388,-0.286512191,0.882784626,-0.613652313,-0.03388,0.03388,-0.513552191,0.971994626,-0.477032313,-0.03388,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.03696,-0.268132191,0.883704626,-0.629772313,-0.03696,0.03696,-0.515812191,0.981024626,-0.480732313,-0.03696,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.04004,-0.249752191,0.884624626,-0.645892313,-0.04004,0.04004,-0.518072191,0.990054626,-0.484432313,-0.04004,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.04312,-0.231372191,0.885544626,-0.662012313,-0.04312,0.04312,-0.520332191,0.999084626,-0.488132313,-0.04312,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.0462,-0.212992191,0.886464626,-0.678132313,-0.0462,0.0462,-0.522592191,1.008114626,-0.491832313,-0.0462,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.04928,-0.194612191,0.887384626,-0.694252313,-0.04928,0.04928,-0.524852191,1.017144626,-0.495532313,-0.04928,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.04928,-0.194612191,0.888304626,-0.694252313,-0.04928,0.04928,-0.524852191,1.026174626,-0.495532313,-0.04928,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.00554,-0.467132191,0.870404626,-0.452552313,-0.00554,0.00554,-0.488692191,0.880874626,-0.441462313,-0.00554,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.01108,-0.445572191,0.868144626,-0.468772313,-0.01108,0.01108,-0.488692191,0.889084626,-0.446592313,-0.01108,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.01662,-0.424012191,0.865884626,-0.484992313,-0.01662,0.01662,-0.488692191,0.897294626,-0.451722313,-0.01662,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.02216,-0.402452191,0.863624626,-0.501212313,-0.02216,0.02216,-0.488692191,0.905504626,-0.456852313,-0.02216,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.0277,-0.380892191,0.861364626,-0.517432313,-0.0277,0.0277,-0.488692191,0.913714626,-0.461982313,-0.0277,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.03324,-0.359332191,0.859104626,-0.533652313,-0.03324,0.03324,-0.488692191,0.921924626,-0.467112313,-0.03324,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.03878,-0.337772191,0.856844626,-0.549872313,-0.03878,0.03878,-0.488692191,0.930134626,-0.472242313,-0.03878,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.04432,-0.316212191,0.854584626,-0.566092313,-0.04432,0.04432,-0.488692191,0.938344626,-0.477372313,-0.04432,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.04986,-0.294652191,0.852324626,-0.582312313,-0.04986,0.04986,-0.488692191,0.946554626,-0.482502313,-0.04986,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.0554,-0.273092191,0.850064626,-0.598532313,-0.0554,0.0554,-0.488692191,0.954764626,-0.487632313,-0.0554,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.06094,-0.251532191,0.847804626,-0.614752313,-0.06094,0.06094,-0.488692191,0.962974626,-0.492762313,-0.06094,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.06648,-0.229972191,0.845544626,-0.630972313,-0.06648,0.06648,-0.488692191,0.971184626,-0.497892313,-0.06648,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.07202,-0.208412191,0.843284626,-0.647192313,-0.07202,0.07202,-0.488692191,0.979394626,-0.503022313,-0.07202,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.07756,-0.186852191,0.841024626,-0.663412313,-0.07756,0.07756,-0.488692191,0.987604626,-0.508152313,-0.07756,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.0831,-0.165292191,0.838764626,-0.679632313,-0.0831,0.0831,-0.488692191,0.995814626,-0.513282313,-0.0831,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.08864,-0.143732191,0.836504626,-0.695852313,-0.08864,0.08864,-0.488692191,1.004024626,-0.518412313,-0.08864,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.09418,-0.143732191,0.836504626,-0.712072313,-0.09418,0.09418,-0.488692191,1.012234626,-0.523542313,-0.09418,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.00739,-0.465492191,0.869894626,-0.453682313,-0.00739,0.00708,-0.486432191,0.879644626,-0.442492313,-0.00729,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.01478,-0.442292191,0.867124626,-0.471032313,-0.01478,0.01416,-0.484172191,0.886624626,-0.448652313,-0.01458,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.02217,-0.419092191,0.864354626,-0.488382313,-0.02217,0.02124,-0.481912191,0.893604626,-0.454812313,-0.02187,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.02956,-0.395892191,0.861584626,-0.505732313,-0.02956,0.02832,-0.479652191,0.900584626,-0.460972313,-0.02916,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.03695,-0.372692191,0.858814626,-0.523082313,-0.03695,0.0354,-0.477392191,0.907564626,-0.467132313,-0.03645,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.04434,-0.349492191,0.856044626,-0.540432313,-0.04434,0.04248,-0.475132191,0.914544626,-0.473292313,-0.04374,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.05173,-0.326292191,0.853274626,-0.557782313,-0.05173,0.04956,-0.472872191,0.921524626,-0.479452313,-0.05103,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.05912,-0.303092191,0.850504626,-0.575132313,-0.05912,0.05664,-0.470612191,0.928504626,-0.485612313,-0.05832,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.06651,-0.279892191,0.847734626,-0.592482313,-0.06651,0.06372,-0.468352191,0.935484626,-0.491772313,-0.06561,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.0739,-0.256692191,0.844964626,-0.609832313,-0.0739,0.0708,-0.466092191,0.942464626,-0.497932313,-0.0729,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.08129,-0.233492191,0.842194626,-0.627182313,-0.08129,0.07788,-0.463832191,0.949444626,-0.504092313,-0.08019,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.08868,-0.210292191,0.839424626,-0.644532313,-0.08868,0.08496,-0.461572191,0.956424626,-0.510252313,-0.08748,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.09607,-0.187092191,0.836654626,-0.661882313,-0.09607,0.09204,-0.459312191,0.963404626,-0.516412313,-0.09477,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.10346,-0.163892191,0.833884626,-0.679232313,-0.10346,0.09912,-0.457052191,0.970384626,-0.522572313,-0.10206,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.11085,-0.140692191,0.831114626,-0.696582313,-0.11085,0.1062,-0.454792191,0.977364626,-0.528732313,-0.10935,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.11824,-0.117492191,0.828344626,-0.713932313,-0.11824,0.11328,-0.452532191,0.984344626,-0.534892313,-0.11664,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.12563,-0.094292191,0.825574626,-0.731282313,-0.12563,0.12036,-0.452532191,0.991324626,-0.534892313,-0.11664,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.00975,-0.471342191,0.881084626,-0.459122313,-0.00975,0.00606,-0.484382191,0.878924626,-0.443822313,-0.00914,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.0195,-0.453992191,0.889504626,-0.481912313,-0.0195,0.01212,-0.480072191,0.885184626,-0.451312313,-0.01828,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.02925,-0.436642191,0.897924626,-0.504702313,-0.02925,0.01818,-0.475762191,0.891444626,-0.458802313,-0.02742,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.039,-0.419292191,0.906344626,-0.527492313,-0.039,0.02424,-0.471452191,0.897704626,-0.466292313,-0.03656,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.04875,-0.401942191,0.914764626,-0.550282313,-0.04875,0.0303,-0.467142191,0.903964626,-0.473782313,-0.0457,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.0585,-0.384592191,0.923184626,-0.573072313,-0.0585,0.03636,-0.462832191,0.910224626,-0.481272313,-0.05484,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.06825,-0.367242191,0.931604626,-0.595862313,-0.06825,0.04242,-0.458522191,0.916484626,-0.488762313,-0.06398,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.078,-0.349892191,0.940024626,-0.618652313,-0.078,0.04848,-0.454212191,0.922744626,-0.496252313,-0.07312,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.08775,-0.332542191,0.948444626,-0.641442313,-0.08775,0.05454,-0.449902191,0.929004626,-0.503742313,-0.08226,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.0975,-0.315192191,0.956864626,-0.664232313,-0.0975,0.0606,-0.445592191,0.935264626,-0.511232313,-0.0914,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.10725,-0.297842191,0.965284626,-0.687022313,-0.10725,0.06666,-0.441282191,0.941524626,-0.518722313,-0.10054,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.117,-0.280492191,0.973704626,-0.709812313,-0.117,0.07272,-0.436972191,0.947784626,-0.526212313,-0.10968,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.12675,-0.263142191,0.982124626,-0.732602313,-0.12675,0.07878,-0.432662191,0.954044626,-0.533702313,-0.11882,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.1365,-0.245792191,0.990544626,-0.755392313,-0.1365,0.08484,-0.428352191,0.960304626,-0.541192313,-0.12796,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.14625,-0.228442191,0.998964626,-0.778182313,-0.14625,0.0909,-0.424042191,0.966564626,-0.548682313,-0.1371,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.156,-0.211092191,1.007384626,-0.800972313,-0.156,0.09696,-0.419732191,0.972824626,-0.556172313,-0.14624,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.16575,-0.193742191,1.007384626,-0.823762313,-0.16575,0.09696,-0.415422191,0.979084626,-0.563662313,-0.14624,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.01088,-0.479762191,0.891654626,-0.461182313,-0.01088,0.00678,-0.484172191,0.879444626,-0.444652313,-0.00996,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.02176,-0.470832191,0.910644626,-0.486032313,-0.02176,0.01356,-0.479652191,0.886224626,-0.452972313,-0.01992,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.03264,-0.461902191,0.929634626,-0.510882313,-0.03264,0.02034,-0.475132191,0.893004626,-0.461292313,-0.02988,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.04352,-0.452972191,0.948624626,-0.535732313,-0.04352,0.02712,-0.470612191,0.899784626,-0.469612313,-0.03984,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.0544,-0.444042191,0.967614626,-0.560582313,-0.0544,0.0339,-0.466092191,0.906564626,-0.477932313,-0.0498,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.06528,-0.435112191,0.986604626,-0.585432313,-0.06528,0.04068,-0.461572191,0.913344626,-0.486252313,-0.05976,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.07616,-0.426182191,1.005594626,-0.610282313,-0.07616,0.04746,-0.457052191,0.920124626,-0.494572313,-0.06972,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.08704,-0.417252191,1.024584626,-0.635132313,-0.08704,0.05424,-0.452532191,0.926904626,-0.502892313,-0.07968,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.09792,-0.408322191,1.043574626,-0.659982313,-0.09792,0.06102,-0.448012191,0.933684626,-0.511212313,-0.08964,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.1088,-0.399392191,1.062564626,-0.684832313,-0.1088,0.0678,-0.443492191,0.940464626,-0.519532313,-0.0996,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.11968,-0.390462191,1.081554626,-0.709682313,-0.11968,0.07458,-0.438972191,0.947244626,-0.527852313,-0.10956,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.13056,-0.381532191,1.100544626,-0.734532313,-0.13056,0.08136,-0.434452191,0.954024626,-0.536172313,-0.11952,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.14144,-0.372602191,1.119534626,-0.759382313,-0.14144,0.08814,-0.429932191,0.960804626,-0.544492313,-0.12948,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.15232,-0.363672191,1.138524626,-0.784232313,-0.15232,0.09492,-0.425412191,0.967584626,-0.552812313,-0.13944,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.1632,-0.354742191,1.157514626,-0.809082313,-0.1632,0.1017,-0.420892191,0.974364626,-0.561132313,-0.1494,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.17408,-0.345812191,1.176504626,-0.833932313,-0.17408,0.10848,-0.416372191,0.981144626,-0.569452313,-0.15936,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.18496,-0.336882191,1.195494626,-0.833932313,-0.18496,0.10848,-0.416372191,0.981144626,-0.569452313,-0.15936,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.0116,-0.489822191,0.899764626,-0.459222313,-0.0116,0.00729,-0.484582191,0.880574626,-0.445162313,-0.01037,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.0232,-0.490952191,0.926864626,-0.482112313,-0.0232,0.01458,-0.480472191,0.888484626,-0.453992313,-0.02074,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.0348,-0.492082191,0.953964626,-0.505002313,-0.0348,0.02187,-0.476362191,0.896394626,-0.462822313,-0.03111,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.0464,-0.493212191,0.981064626,-0.527892313,-0.0464,0.02916,-0.472252191,0.904304626,-0.471652313,-0.04148,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.058,-0.494342191,1.008164626,-0.550782313,-0.058,0.03645,-0.468142191,0.912214626,-0.480482313,-0.05185,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.0696,-0.495472191,1.035264626,-0.573672313,-0.0696,0.04374,-0.464032191,0.920124626,-0.489312313,-0.06222,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.0812,-0.496602191,1.062364626,-0.596562313,-0.0812,0.05103,-0.459922191,0.928034626,-0.498142313,-0.07259,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.0928,-0.497732191,1.089464626,-0.619452313,-0.0928,0.05832,-0.455812191,0.935944626,-0.506972313,-0.08296,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.1044,-0.498862191,1.116564626,-0.642342313,-0.1044,0.06561,-0.451702191,0.943854626,-0.515802313,-0.09333,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.116,-0.499992191,1.143664626,-0.665232313,-0.116,0.0729,-0.447592191,0.951764626,-0.524632313,-0.1037,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.1276,-0.501122191,1.170764626,-0.688122313,-0.1276,0.08019,-0.443482191,0.959674626,-0.533462313,-0.11407,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.1392,-0.502252191,1.197864626,-0.711012313,-0.1392,0.08748,-0.439372191,0.967584626,-0.542292313,-0.12444,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.1508,-0.503382191,1.224964626,-0.733902313,-0.1508,0.09477,-0.435262191,0.975494626,-0.551122313,-0.13481,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.1624,-0.504512191,1.252064626,-0.756792313,-0.1624,0.10206,-0.431152191,0.983404626,-0.559952313,-0.14518,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.174,-0.505642191,1.279164626,-0.779682313,-0.174,0.10935,-0.427042191,0.991314626,-0.568782313,-0.15555,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.1856,-0.506772191,1.306264626,-0.802572313,-0.1856,0.11664,-0.422932191,0.999224626,-0.577612313,-0.16592,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.1972,-0.506772191,1.333364626,-0.825462313,-0.1972,0.11664,-0.422932191,0.999224626,-0.577612313,-0.16592,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.0115,-0.502042191,0.901824626,-0.449062313,-0.0115,0.00719,-0.485612191,0.882414626,-0.446082313,-0.01037,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.023,-0.515392191,0.930984626,-0.461792313,-0.023,0.01438,-0.482532191,0.892164626,-0.455832313,-0.02074,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,0.0345,-0.528742191,0.960144626,-0.474522313,-0.0345,0.02157,-0.479452191,0.901914626,-0.465582313,-0.03111,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,0.046,-0.542092191,0.989304626,-0.487252313,-0.046,0.02876,-0.476372191,0.911664626,-0.475332313,-0.04148,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,0.0575,-0.555442191,1.018464626,-0.499982313,-0.0575,0.03595,-0.473292191,0.921414626,-0.485082313,-0.05185,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,0.069,-0.568792191,1.047624626,-0.512712313,-0.069,0.04314,-0.470212191,0.931164626,-0.494832313,-0.06222,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,0.0805,-0.582142191,1.076784626,-0.525442313,-0.0805,0.05033,-0.467132191,0.940914626,-0.504582313,-0.07259,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,0.092,-0.595492191,1.105944626,-0.538172313,-0.092,0.05752,-0.464052191,0.950664626,-0.514332313,-0.08296,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,0.1035,-0.608842191,1.135104626,-0.550902313,-0.1035,0.06471,-0.460972191,0.960414626,-0.524082313,-0.09333,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,0.115,-0.622192191,1.164264626,-0.563632313,-0.115,0.0719,-0.457892191,0.970164626,-0.533832313,-0.1037,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,0.1265,-0.635542191,1.193424626,-0.576362313,-0.1265,0.07909,-0.454812191,0.979914626,-0.543582313,-0.11407,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,0.138,-0.648892191,1.222584626,-0.589092313,-0.138,0.08628,-0.451732191,0.989664626,-0.553332313,-0.12444,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,0.1495,-0.662242191,1.251744626,-0.601822313,-0.1495,0.09347,-0.448652191,0.999414626,-0.563082313,-0.13481,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,0.161,-0.675592191,1.280904626,-0.614552313,-0.161,0.10066,-0.445572191,1.009164626,-0.572832313,-0.14518,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,0.1725,-0.688942191,1.310064626,-0.627282313,-0.1725,0.10785,-0.442492191,1.018914626,-0.582582313,-0.15555,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.184,-0.702292191,1.339224626,-0.640012313,-0.184,0.11504,-0.439412191,1.028664626,-0.592332313,-0.16592,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,0.184,-0.702292191,1.339224626,-0.652742313,-0.184,0.11504,-0.439412191,1.038414626,-0.602082313,-0.16592,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,0.01068,-0.504912191,0.896484626,-0.440852313,-0.01068,0.00678,-0.485612191,0.882824626,-0.446602313,-0.00986,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,0.02136,-0.521132191,0.920304626,-0.445372313,-0.02136,0.01356,-0.482532191,0.892984626,-0.456872313,-0.01972,1.570796327,-0.153792925,0,0,0,0,0
